"Shift ID","Shift created on","Shift confirmed by worker at",start_time,end_time,updated_at,business_id,"Worker ID","Worker Onboarded on","Worker Date of Birth",shift_created_updated_time,shift_confirmed_updated_time,start_updated_time,end_updated_time
10467,2021-03-20T08:12:19.106478,2021-03-20T08:12:19,2021-03-20T08:12:19,2021-03-20T16:43:00,2021-03-20T16:43:00.236265,46,584,2021-02-09T11:08:44.691731,,"2021-03-20 13:42:19.106478","2021-03-20 13:42:19","2021-03-20 13:42:19","2021-03-20 22:13:00"
10468,2021-03-20T08:15:00.993882,2021-03-20T08:15:01,2021-03-20T08:15:01,2021-03-20T16:29:34,2021-03-20T16:29:34.797142,47,478,2021-02-05T10:51:54.817135,,"2021-03-20 13:45:00.993882","2021-03-20 13:45:01","2021-03-20 13:45:01","2021-03-20 21:59:34"
10469,2021-03-19T08:30:10.096993,2021-03-20T08:16:08,2021-03-20T08:16:36,2021-03-20T16:40:48,2021-03-20T16:40:48.717022,46,358,2021-02-01T08:47:14.575356,,"2021-03-19 14:00:10.096993","2021-03-20 13:46:08","2021-03-20 13:46:36","2021-03-20 22:10:48"
10470,2021-03-19T08:30:09.643721,2021-03-20T08:16:25,2021-03-20T08:16:42,2021-03-20T16:20:10,2021-03-20T16:20:10.712933,46,346,2021-02-01T08:31:09.67642,,"2021-03-19 14:00:09.643721","2021-03-20 13:46:25","2021-03-20 13:46:42","2021-03-20 21:50:10"
10471,2021-03-19T08:30:10.03448,2021-03-20T08:16:49,2021-03-20T08:16:56,2021-03-20T16:42:21,2021-03-20T16:42:21.693594,46,356,2021-02-01T08:42:54.061947,,"2021-03-19 14:00:10.034480","2021-03-20 13:46:49","2021-03-20 13:46:56","2021-03-20 22:12:21"
10472,2021-03-19T08:30:09.713065,,2021-03-20T08:17:45,2021-03-20T16:42:06,2021-03-20T16:42:06.53092,46,348,2021-02-01T08:36:31.800355,,"2021-03-19 14:00:09.713065",NULL,"2021-03-20 13:47:45","2021-03-20 22:12:06"
10473,2021-03-19T08:30:10.911561,,2021-03-20T08:17:55,2021-03-20T16:29:21,2021-03-20T16:29:21.328778,47,505,2021-02-05T11:17:36.014976,,"2021-03-19 14:00:10.911561",NULL,"2021-03-20 13:47:55","2021-03-20 21:59:21"
10474,2021-03-19T08:30:09.678672,2021-03-20T08:18:06,2021-03-20T08:18:20,2021-03-20T16:40:17,2021-03-20T16:40:17.525101,46,347,2021-02-01T08:33:49.487377,,"2021-03-19 14:00:09.678672","2021-03-20 13:48:06","2021-03-20 13:48:20","2021-03-20 22:10:17"
10475,2021-03-19T08:30:09.590181,2021-03-20T08:18:17,2021-03-20T08:18:27,2021-03-20T16:40:44,2021-03-20T16:40:44.402017,46,345,2021-02-01T08:29:47.731291,,"2021-03-19 14:00:09.590181","2021-03-20 13:48:17","2021-03-20 13:48:27","2021-03-20 22:10:44"
10476,2021-03-19T08:30:10.773238,,2021-03-20T08:19:14,2021-03-20T16:18:07,2021-03-20T16:18:07.275369,47,498,2021-02-05T11:10:53.149911,,"2021-03-19 14:00:10.773238",NULL,"2021-03-20 13:49:14","2021-03-20 21:48:07"
10477,2021-03-19T08:30:11.091406,,2021-03-20T08:19:55,2021-03-20T16:31:10,2021-03-20T16:31:10.072754,47,519,2021-02-05T11:27:04.974208,,"2021-03-19 14:00:11.091406",NULL,"2021-03-20 13:49:55","2021-03-20 22:01:10"
10478,2021-03-19T08:30:09.306789,2021-03-20T08:21:55,2021-03-20T08:22:05,2021-03-20T16:41:27,2021-03-20T16:41:27.761684,46,337,2021-02-01T08:20:50.949972,,"2021-03-19 14:00:09.306789","2021-03-20 13:51:55","2021-03-20 13:52:05","2021-03-20 22:11:27"
10479,2021-03-19T08:30:10.994733,,2021-03-20T08:22:55,2021-03-20T16:29:25,2021-03-20T16:29:25.823942,47,512,2021-02-05T11:23:02.025638,,"2021-03-19 14:00:10.994733",NULL,"2021-03-20 13:52:55","2021-03-20 21:59:25"
10480,2021-03-19T08:30:11.058576,,2021-03-20T08:23:23,2021-03-20T16:19:17,2021-03-20T16:19:17.576034,47,518,2021-02-05T11:26:28.712272,,"2021-03-19 14:00:11.058576",NULL,"2021-03-20 13:53:23","2021-03-20 21:49:17"
10481,2021-03-19T08:30:10.810486,,2021-03-20T08:25:07,2021-03-20T16:31:04,2021-03-20T16:31:04.936058,47,500,2021-02-05T11:12:38.231841,,"2021-03-19 14:00:10.810486",NULL,"2021-03-20 13:55:07","2021-03-20 22:01:04"
10482,2021-03-19T08:30:09.854077,2021-03-20T08:25:18,2021-03-20T08:25:42,2021-03-20T16:41:14,2021-03-20T16:41:14.377077,46,352,2021-02-01T08:39:18.191607,,"2021-03-19 14:00:09.854077","2021-03-20 13:55:18","2021-03-20 13:55:42","2021-03-20 22:11:14"
10483,2021-03-19T08:30:11.358373,2021-03-20T08:24:48,2021-03-20T08:26:15,2021-03-20T16:40:12,2021-03-20T16:40:12.251486,46,566,2021-02-05T16:52:56.977689,,"2021-03-19 14:00:11.358373","2021-03-20 13:54:48","2021-03-20 13:56:15","2021-03-20 22:10:12"
10484,2021-03-20T08:29:34.596508,2021-03-20T08:29:34,2021-03-20T08:29:34,2021-03-20T16:53:35,2021-03-20T16:53:35.83859,46,395,2021-02-01T09:36:34.756864,,"2021-03-20 13:59:34.596508","2021-03-20 13:59:34","2021-03-20 13:59:34","2021-03-20 22:23:35"
10485,2021-03-19T08:30:09.558495,2021-03-20T00:40:50,2021-03-20T08:30:50,2021-03-20T16:40:40,2021-03-20T16:40:40.10671,46,344,2021-02-01T08:28:33.624253,,"2021-03-19 14:00:09.558495","2021-03-20 06:10:50","2021-03-20 14:00:50","2021-03-20 22:10:40"
10486,2021-03-20T08:34:18.29308,2021-03-20T08:34:18,2021-03-20T08:34:18,2021-03-20T16:24:06,2021-03-20T16:24:06.482345,47,537,2021-02-05T11:43:05.920749,,"2021-03-20 14:04:18.293080","2021-03-20 14:04:18","2021-03-20 14:04:18","2021-03-20 21:54:06"
10487,2021-03-19T08:30:11.732131,2021-03-19T08:30:11,2021-03-20T08:36:12,2021-03-20T16:30:33,2021-03-20T16:30:33.934787,38,594,2021-02-13T01:40:57.801542,,"2021-03-19 14:00:11.732131","2021-03-19 14:00:11","2021-03-20 14:06:12","2021-03-20 22:00:33"
10488,2021-03-19T08:30:18.036559,2021-03-19T16:28:00,2021-03-20T08:39:20,2021-03-20T16:30:56,2021-03-20T16:30:56.362164,38,1156,2021-03-13T08:38:26.528486,,"2021-03-19 14:00:18.036559","2021-03-19 21:58:00","2021-03-20 14:09:20","2021-03-20 22:00:56"
10489,2021-03-19T08:30:14.196605,2021-03-20T05:04:12,2021-03-20T08:39:24,2021-03-20T16:33:18,2021-03-20T16:33:18.527103,38,725,2021-02-24T08:14:28.157932,,"2021-03-19 14:00:14.196605","2021-03-20 10:34:12","2021-03-20 14:09:24","2021-03-20 22:03:18"
10490,2021-03-20T08:38:57.008439,2021-03-20T08:38:57,2021-03-20T08:40:30,2021-03-20T09:11:16,2021-03-20T09:11:16.439574,38,1213,2021-03-19T07:39:19.357762,1990-12-31T18:30:00,"2021-03-20 14:08:57.008439","2021-03-20 14:08:57","2021-03-20 14:10:30","2021-03-20 14:41:16"
10491,2021-03-20T08:36:42.091729,,2021-03-20T08:41:09,2021-03-20T09:11:10,2021-03-20T09:11:10.874344,38,1212,2021-03-19T07:37:11.566642,1985-05-19T18:30:00,"2021-03-20 14:06:42.091729",NULL,"2021-03-20 14:11:09","2021-03-20 14:41:10"
10492,2021-03-20T08:39:51.821492,,2021-03-20T08:41:26,2021-03-20T09:10:22,2021-03-20T09:10:22.311264,38,1214,2021-03-19T07:41:20.510312,2004-06-24T18:30:00,"2021-03-20 14:09:51.821492",NULL,"2021-03-20 14:11:26","2021-03-20 14:40:22"
10493,2021-03-20T09:04:29.148331,2021-03-20T09:04:29,2021-03-20T09:04:29,2021-03-20T16:48:42,2021-03-20T16:48:42.398843,43,330,2021-02-01T05:17:06.328463,1998-02-04T18:30:00,"2021-03-20 14:34:29.148331","2021-03-20 14:34:29","2021-03-20 14:34:29","2021-03-20 22:18:42"
10494,2021-03-19T08:30:15.268589,,2021-03-20T09:04:34,2021-03-20T16:48:48,2021-03-20T16:48:48.567973,43,886,2021-03-05T08:32:03.196503,1986-06-06T18:30:00,"2021-03-19 14:00:15.268589",NULL,"2021-03-20 14:34:34","2021-03-20 22:18:48"
10495,2021-03-19T08:30:09.891716,2021-03-20T09:09:53,2021-03-20T09:09:53,2021-03-20T16:40:29,2021-03-20T16:40:29.903547,46,353,2021-02-01T08:39:56.607274,,"2021-03-19 14:00:09.891716","2021-03-20 14:39:53","2021-03-20 14:39:53","2021-03-20 22:10:29"
10496,2021-03-20T10:46:38.688972,2021-03-20T10:46:38,2021-03-20T10:46:38,2021-03-20T16:30:00,2021-03-21T03:00:09.244721,43,608,2021-02-17T08:30:01.253691,2003-11-05T18:30:00,"2021-03-20 16:16:38.688972","2021-03-20 16:16:38","2021-03-20 16:16:38","2021-03-20 22:00:00"
10497,2021-03-20T12:17:56.207729,2021-03-20T12:17:56,2021-03-20T12:17:56,2021-03-21T00:30:39,2021-03-21T00:30:39.481745,47,504,2021-02-05T11:17:20.28325,,"2021-03-20 17:47:56.207729","2021-03-20 17:47:56","2021-03-20 17:47:56","2021-03-21 06:00:39"
10498,2021-03-20T12:25:31.97104,2021-03-20T12:25:31,2021-03-20T12:25:31,2021-03-21T00:36:32,2021-03-21T00:36:32.82939,47,462,2021-02-05T10:24:43.218163,,"2021-03-20 17:55:31.971040","2021-03-20 17:55:31","2021-03-20 17:55:31","2021-03-21 06:06:32"
10499,2021-03-19T12:30:09.397129,,2021-03-20T12:28:04,2021-03-21T00:31:05,2021-03-21T00:31:05.159298,47,513,2021-02-05T11:23:32.045331,,"2021-03-19 18:00:09.397129",NULL,"2021-03-20 17:58:04","2021-03-21 06:01:05"
10500,2021-03-19T12:30:09.074159,,2021-03-20T12:28:30,2021-03-21T00:49:02,2021-03-21T00:49:02.766081,47,471,2021-02-05T10:43:47.128872,,"2021-03-19 18:00:09.074159",NULL,"2021-03-20 17:58:30","2021-03-21 06:19:02"
10501,2021-03-20T12:28:33.049877,2021-03-20T12:28:33,2021-03-20T12:28:33,2021-03-21T01:04:11,2021-03-21T01:04:11.935898,47,472,2021-02-05T10:46:11.775688,,"2021-03-20 17:58:33.049877","2021-03-20 17:58:33","2021-03-20 17:58:33","2021-03-21 06:34:11"
10502,2021-03-19T12:30:09.219969,,2021-03-20T12:28:36,2021-03-21T00:45:15,2021-03-21T00:45:15.898191,47,496,2021-02-05T11:10:09.817498,,"2021-03-19 18:00:09.219969",NULL,"2021-03-20 17:58:36","2021-03-21 06:15:15"
10503,2021-03-20T12:29:10.303856,2021-03-20T12:29:10,2021-03-20T12:29:10,2021-03-21T00:32:50,2021-03-21T00:32:50.468635,47,463,2021-02-05T10:25:24.173185,,"2021-03-20 17:59:10.303856","2021-03-20 17:59:10","2021-03-20 17:59:10","2021-03-21 06:02:50"
10504,2021-03-20T12:29:20.087189,2021-03-20T12:29:20,2021-03-20T12:29:20,2021-03-21T00:34:06,2021-03-21T00:34:06.016277,47,475,2021-02-05T10:49:11.999279,,"2021-03-20 17:59:20.087189","2021-03-20 17:59:20","2021-03-20 17:59:20","2021-03-21 06:04:06"
10505,2021-03-19T12:30:09.044367,2021-03-20T09:57:30,2021-03-20T12:32:35,2021-03-21T00:41:18,2021-03-21T00:41:18.147937,47,470,2021-02-05T10:41:28.303315,,"2021-03-19 18:00:09.044367","2021-03-20 15:27:30","2021-03-20 18:02:35","2021-03-21 06:11:18"
10506,2021-03-20T13:10:54.079539,2021-03-20T13:10:54,2021-03-20T13:10:54,2021-03-21T03:07:09,2021-03-21T03:07:09.609075,47,499,2021-02-05T11:12:30.233093,,"2021-03-20 18:40:54.079539","2021-03-20 18:40:54","2021-03-20 18:40:54","2021-03-21 08:37:09"
10507,2021-03-19T14:30:11.407708,2021-03-20T14:15:49,2021-03-20T14:16:05,2021-03-21T02:38:15,2021-03-21T02:38:15.341675,50,808,2021-02-25T05:37:05.116961,,"2021-03-19 20:00:11.407708","2021-03-20 19:45:49","2021-03-20 19:46:05","2021-03-21 08:08:15"
10508,2021-03-20T14:17:19.458266,2021-03-20T14:17:19,2021-03-20T14:17:19,2021-03-21T02:30:50,2021-03-21T02:30:50.611625,50,936,2021-03-10T10:48:51.390038,,"2021-03-20 19:47:19.458266","2021-03-20 19:47:19","2021-03-20 19:47:19","2021-03-21 08:00:50"
10509,2021-03-19T14:30:11.555501,2021-03-19T14:40:36,2021-03-20T14:20:59,2021-03-21T02:30:32,2021-03-21T02:30:32.0114,50,817,2021-02-25T05:37:05.381714,,"2021-03-19 20:00:11.555501","2021-03-19 20:10:36","2021-03-20 19:50:59","2021-03-21 08:00:32"
10510,2021-03-20T14:23:09.624886,2021-03-20T14:23:09,2021-03-20T14:23:09,2021-03-21T02:33:05,2021-03-21T02:33:05.307418,50,760,2021-02-25T05:37:03.609074,,"2021-03-20 19:53:09.624886","2021-03-20 19:53:09","2021-03-20 19:53:09","2021-03-21 08:03:05"
10511,2021-03-20T14:23:13.348643,2021-03-20T14:23:13,2021-03-20T14:23:13,2021-03-21T02:36:43,2021-03-21T02:36:43.277901,50,806,2021-02-25T05:37:05.033552,,"2021-03-20 19:53:13.348643","2021-03-20 19:53:13","2021-03-20 19:53:13","2021-03-21 08:06:43"
10512,2021-03-19T14:30:11.462095,2021-03-19T14:30:11,2021-03-20T14:24:06,2021-03-21T02:36:56,2021-03-21T02:36:56.03635,50,810,2021-02-25T05:37:05.174532,,"2021-03-19 20:00:11.462095","2021-03-19 20:00:11","2021-03-20 19:54:06","2021-03-21 08:06:56"
10513,2021-03-19T14:30:11.171427,,2021-03-20T14:24:15,2021-03-21T02:31:47,2021-03-21T02:31:47.850504,50,765,2021-02-25T05:37:03.761279,,"2021-03-19 20:00:11.171427",NULL,"2021-03-20 19:54:15","2021-03-21 08:01:47"
10514,2021-03-19T14:30:11.067699,,2021-03-20T14:25:23,2021-03-21T02:32:52,2021-03-21T02:32:52.167535,50,756,2021-02-25T05:37:03.491714,,"2021-03-19 20:00:11.067699",NULL,"2021-03-20 19:55:23","2021-03-21 08:02:52"
10515,2021-03-19T14:30:11.309124,2021-03-20T13:52:14,2021-03-20T14:25:40,2021-03-21T02:36:52,2021-03-21T02:36:52.290258,50,802,2021-02-25T05:37:04.916094,,"2021-03-19 20:00:11.309124","2021-03-20 19:22:14","2021-03-20 19:55:40","2021-03-21 08:06:52"
10516,2021-03-19T14:30:11.101923,,2021-03-20T14:25:52,2021-03-21T02:32:06,2021-03-21T02:32:06.352745,50,759,2021-02-25T05:37:03.580644,,"2021-03-19 20:00:11.101923",NULL,"2021-03-20 19:55:52","2021-03-21 08:02:06"
10517,2021-03-20T14:26:28.453155,2021-03-20T14:26:28,2021-03-20T14:26:28,2021-03-21T02:34:51,2021-03-21T02:34:51.754659,50,803,2021-02-25T05:37:04.944012,,"2021-03-20 19:56:28.453155","2021-03-20 19:56:28","2021-03-20 19:56:28","2021-03-21 08:04:51"
10518,2021-03-19T14:30:11.647344,2021-03-20T02:43:34,2021-03-20T14:28:02,2021-03-21T02:35:55,2021-03-21T02:35:55.187621,50,822,2021-02-25T05:37:05.615836,,"2021-03-19 20:00:11.647344","2021-03-20 08:13:34","2021-03-20 19:58:02","2021-03-21 08:05:55"
10519,2021-03-19T14:30:11.590834,,2021-03-20T14:30:12,2021-03-21T02:38:36,2021-03-21T02:38:36.144339,50,820,2021-02-25T05:37:05.509854,,"2021-03-19 20:00:11.590834",NULL,"2021-03-20 20:00:12","2021-03-21 08:08:36"
10520,2021-03-19T14:30:11.037015,,2021-03-20T14:32:12,2021-03-21T02:31:16,2021-03-21T02:31:16.629054,50,754,2021-02-25T05:37:03.434865,,"2021-03-19 20:00:11.037015",NULL,"2021-03-20 20:02:12","2021-03-21 08:01:16"
10521,2021-03-19T14:30:11.913648,,2021-03-20T14:34:35,2021-03-21T02:34:11,2021-03-21T02:34:11.622144,50,853,2021-02-25T09:46:33.744842,,"2021-03-19 20:00:11.913648",NULL,"2021-03-20 20:04:35","2021-03-21 08:04:11"
10522,2021-03-20T14:34:51.167415,2021-03-20T14:34:51,2021-03-20T14:34:51,2021-03-21T02:37:43,2021-03-21T02:37:43.44184,50,758,2021-02-25T05:37:03.551542,,"2021-03-20 20:04:51.167415","2021-03-20 20:04:51","2021-03-20 20:04:51","2021-03-21 08:07:43"
10523,2021-03-19T12:30:09.265263,2021-03-20T14:35:02,2021-03-20T14:35:02,2021-03-20T14:47:02,2021-03-20T14:47:02.058188,47,501,2021-02-05T11:14:34.120303,,"2021-03-19 18:00:09.265263","2021-03-20 20:05:02","2021-03-20 20:05:02","2021-03-20 20:17:02"
10524,2021-03-19T15:30:13.479467,2021-03-20T14:12:59,2021-03-20T15:02:09,2021-03-21T03:00:00,2021-03-21T13:00:09.045902,38,1198,2021-03-17T15:03:36.87736,,"2021-03-19 21:00:13.479467","2021-03-20 19:42:59","2021-03-20 20:32:09","2021-03-21 08:30:00"
10524,2021-03-19T15:30:13.479467,2021-03-20T14:12:59,2021-03-20T15:02:09,2021-03-21T03:00:00,2021-03-21T13:00:09.045902,38,1198,2021-03-17T15:03:36.87736,,"2021-03-19 21:00:13.479467","2021-03-20 19:42:59","2021-03-20 20:32:09","2021-03-21 08:30:00"
10525,2021-03-19T15:30:12.151779,2021-03-19T15:30:12,2021-03-20T15:02:14,2021-03-21T03:00:00,2021-03-21T13:00:08.850186,38,889,2021-03-05T16:30:17.291727,,"2021-03-19 21:00:12.151779","2021-03-19 21:00:12","2021-03-20 20:32:14","2021-03-21 08:30:00"
10526,2021-03-19T15:30:13.505353,2021-03-20T14:07:46,2021-03-20T15:02:18,2021-03-21T03:00:00,2021-03-21T13:00:09.10646,38,1199,2021-03-17T15:04:52.352907,,"2021-03-19 21:00:13.505353","2021-03-20 19:37:46","2021-03-20 20:32:18","2021-03-21 08:30:00"
10526,2021-03-19T15:30:13.505353,2021-03-20T14:07:46,2021-03-20T15:02:18,2021-03-21T03:00:00,2021-03-21T13:00:09.10646,38,1199,2021-03-17T15:04:52.352907,,"2021-03-19 21:00:13.505353","2021-03-20 19:37:46","2021-03-20 20:32:18","2021-03-21 08:30:00"
10527,2021-03-19T15:30:13.535241,,2021-03-20T15:07:34,2021-03-21T03:00:00,2021-03-21T13:00:09.147183,38,1200,2021-03-17T15:05:45.397989,,"2021-03-19 21:00:13.535241",NULL,"2021-03-20 20:37:34","2021-03-21 08:30:00"
10527,2021-03-19T15:30:13.535241,,2021-03-20T15:07:34,2021-03-21T03:00:00,2021-03-21T13:00:09.147183,38,1200,2021-03-17T15:05:45.397989,,"2021-03-19 21:00:13.535241",NULL,"2021-03-20 20:37:34","2021-03-21 08:30:00"
10528,2021-03-20T15:46:56.951673,2021-03-20T15:46:56,2021-03-20T15:46:56,2021-03-21T00:53:43,2021-03-21T00:53:43.747935,46,433,2021-02-05T00:38:39.629935,,"2021-03-20 21:16:56.951673","2021-03-20 21:16:56","2021-03-20 21:16:56","2021-03-21 06:23:43"
10529,2021-03-20T15:50:50.381689,2021-03-20T15:50:50,2021-03-20T15:50:50,2021-03-21T00:54:32,2021-03-21T00:54:32.063254,46,418,2021-02-04T16:11:07.947729,,"2021-03-20 21:20:50.381689","2021-03-20 21:20:50","2021-03-20 21:20:50","2021-03-21 06:24:32"
10530,2021-03-20T15:50:56.295995,2021-03-20T15:50:56,2021-03-20T15:50:56,2021-03-21T00:58:26,2021-03-21T00:58:26.631468,46,417,2021-02-04T16:10:09.195804,,"2021-03-20 21:20:56.295995","2021-03-20 21:20:56","2021-03-20 21:20:56","2021-03-21 06:28:26"
10531,2021-03-20T15:30:10.861041,,2021-03-20T16:04:54,2021-03-21T00:38:06,2021-03-21T00:38:06.932047,47,494,2021-02-05T11:06:52.492231,,"2021-03-20 21:00:10.861041",NULL,"2021-03-20 21:34:54","2021-03-21 06:08:06"
10532,2021-03-20T16:05:45.006122,2021-03-20T16:05:45,2021-03-20T16:05:45,2021-03-21T01:13:32,2021-03-21T01:13:32.650358,46,427,2021-02-04T16:30:03.107701,,"2021-03-20 21:35:45.006122","2021-03-20 21:35:45","2021-03-20 21:35:45","2021-03-21 06:43:32"
10533,2021-03-19T16:30:08.179871,2021-03-20T01:02:22,2021-03-20T16:07:02,2021-03-21T00:52:49,2021-03-21T00:52:49.733616,46,424,2021-02-04T16:18:53.144744,,"2021-03-19 22:00:08.179871","2021-03-20 06:32:22","2021-03-20 21:37:02","2021-03-21 06:22:49"
10534,2021-03-19T16:30:09.340803,2021-03-19T16:30:09,2021-03-20T16:07:08,2021-03-21T00:57:09,2021-03-21T00:57:09.866579,46,564,2021-02-05T16:49:33.973216,,"2021-03-19 22:00:09.340803","2021-03-19 22:00:09","2021-03-20 21:37:08","2021-03-21 06:27:09"
10535,2021-03-19T16:30:08.291735,2021-03-20T16:09:00,2021-03-20T16:09:14,2021-03-21T00:53:19,2021-03-21T00:53:19.44057,46,429,2021-02-04T16:34:19.061988,,"2021-03-19 22:00:08.291735","2021-03-20 21:39:00","2021-03-20 21:39:14","2021-03-21 06:23:19"
10536,2021-03-19T16:30:09.423568,,2021-03-20T16:09:22,2021-03-21T00:59:21,2021-03-21T00:59:21.027285,46,567,2021-02-05T16:55:09.5923,,"2021-03-19 22:00:09.423568",NULL,"2021-03-20 21:39:22","2021-03-21 06:29:21"
10537,2021-03-19T16:30:09.536259,2021-03-19T16:30:09,2021-03-20T16:11:04,2021-03-21T00:55:16,2021-03-21T00:55:16.915657,46,577,2021-02-08T11:00:39.540141,,"2021-03-19 22:00:09.536259","2021-03-19 22:00:09","2021-03-20 21:41:04","2021-03-21 06:25:16"
10538,2021-03-19T16:30:08.091538,,2021-03-20T16:13:58,2021-03-21T00:51:54,2021-03-21T00:51:54.784495,46,421,2021-02-04T16:15:45.628586,,"2021-03-19 22:00:08.091538",NULL,"2021-03-20 21:43:58","2021-03-21 06:21:54"
10539,2021-03-19T16:30:08.120532,2021-03-20T16:13:43,2021-03-20T16:14:09,2021-03-21T00:51:21,2021-03-21T00:51:21.134279,46,422,2021-02-04T16:16:44.1955,,"2021-03-19 22:00:08.120532","2021-03-20 21:43:43","2021-03-20 21:44:09","2021-03-21 06:21:21"
10540,2021-03-19T16:30:08.06214,2021-03-20T16:13:14,2021-03-20T16:14:19,2021-03-21T00:54:45,2021-03-21T00:54:45.950119,46,420,2021-02-04T16:14:27.716867,,"2021-03-19 22:00:08.062140","2021-03-20 21:43:14","2021-03-20 21:44:19","2021-03-21 06:24:45"
10541,2021-03-19T16:30:08.149639,2021-03-20T16:14:34,2021-03-20T16:14:44,2021-03-21T00:54:36,2021-03-21T00:54:36.157889,46,423,2021-02-04T16:17:52.316516,,"2021-03-19 22:00:08.149639","2021-03-20 21:44:34","2021-03-20 21:44:44","2021-03-21 06:24:36"
10542,2021-03-19T16:30:08.265747,2021-03-20T16:15:30,2021-03-20T16:16:30,2021-03-21T00:54:17,2021-03-21T00:54:17.855257,46,428,2021-02-04T16:31:46.384211,,"2021-03-19 22:00:08.265747","2021-03-20 21:45:30","2021-03-20 21:46:30","2021-03-21 06:24:17"
10543,2021-03-19T16:30:08.370151,,2021-03-20T16:16:44,2021-03-21T00:55:26,2021-03-21T00:55:26.737635,46,432,2021-02-04T16:37:53.697793,,"2021-03-19 22:00:08.370151",NULL,"2021-03-20 21:46:44","2021-03-21 06:25:26"
10544,2021-03-19T16:30:08.344263,2021-03-20T16:15:55,2021-03-20T16:17:00,2021-03-21T00:54:51,2021-03-21T00:54:51.14698,46,431,2021-02-04T16:37:01.258884,,"2021-03-19 22:00:08.344263","2021-03-20 21:45:55","2021-03-20 21:47:00","2021-03-21 06:24:51"
10545,2021-03-20T16:18:19.175822,2021-03-20T16:18:19,2021-03-20T16:18:19,2021-03-21T00:27:10,2021-03-21T00:27:10.33671,47,498,2021-02-05T11:10:53.149911,,"2021-03-20 21:48:19.175822","2021-03-20 21:48:19","2021-03-20 21:48:19","2021-03-21 05:57:10"
10546,2021-03-20T16:19:24.229351,2021-03-20T16:19:24,2021-03-20T16:19:24,2021-03-21T00:22:25,2021-03-21T00:22:25.358523,47,518,2021-02-05T11:26:28.712272,,"2021-03-20 21:49:24.229351","2021-03-20 21:49:24","2021-03-20 21:49:24","2021-03-21 05:52:25"
10547,2021-03-19T16:30:07.942992,2021-03-20T16:21:55,2021-03-20T16:23:59,2021-03-21T00:54:26,2021-03-21T00:54:26.846951,46,416,2021-02-04T16:08:30.317647,,"2021-03-19 22:00:07.942992","2021-03-20 21:51:55","2021-03-20 21:53:59","2021-03-21 06:24:26"
10548,2021-03-19T16:30:08.20756,,2021-03-20T16:24:13,2021-03-21T00:53:15,2021-03-21T00:53:15.693527,46,425,2021-02-04T16:19:53.637485,,"2021-03-19 22:00:08.207560",NULL,"2021-03-20 21:54:13","2021-03-21 06:23:15"
10549,2021-03-19T16:30:08.959932,,2021-03-20T16:24:27,2021-03-21T00:28:16,2021-03-21T00:28:16.449062,47,521,2021-02-05T11:27:49.509629,,"2021-03-19 22:00:08.959932",NULL,"2021-03-20 21:54:27","2021-03-21 05:58:16"
10550,2021-03-19T16:30:09.080479,,2021-03-20T16:26:28,2021-03-21T00:30:31,2021-03-21T00:30:31.761401,47,528,2021-02-05T11:35:32.001919,,"2021-03-19 22:00:09.080479",NULL,"2021-03-20 21:56:28","2021-03-21 06:00:31"
10551,2021-03-20T15:30:09.76399,2021-03-20T15:30:09,2021-03-20T16:37:53,2021-03-21T00:30:00,2021-03-21T11:00:09.253319,46,378,2021-02-01T09:05:34.964273,,"2021-03-20 21:00:09.763990","2021-03-20 21:00:09","2021-03-20 22:07:53","2021-03-21 06:00:00"
10552,2021-03-19T16:30:08.425311,2021-03-20T16:38:08,2021-03-20T16:38:08,2021-03-21T00:30:00,2021-03-21T11:00:08.918155,46,434,2021-02-05T00:40:11.361759,,"2021-03-19 22:00:08.425311","2021-03-20 22:08:08","2021-03-20 22:08:08","2021-03-21 06:00:00"
10553,2021-03-19T16:30:09.782005,,2021-03-20T16:38:50,2021-03-21T00:30:00,2021-03-21T11:00:09.07277,38,581,2021-02-08T17:49:25.835838,1989-09-09T18:30:00,"2021-03-19 22:00:09.782005",NULL,"2021-03-20 22:08:50","2021-03-21 06:00:00"
10554,2021-03-19T16:30:09.891164,,2021-03-20T16:38:56,2021-03-21T00:30:00,2021-03-21T11:00:09.116655,38,580,2021-02-08T17:46:13.902503,1984-07-09T18:30:00,"2021-03-19 22:00:09.891164",NULL,"2021-03-20 22:08:56","2021-03-21 06:00:00"
10555,2021-03-19T16:30:09.735552,2021-03-19T16:30:09,2021-03-20T16:39:00,2021-03-21T00:30:00,2021-03-21T11:00:09.031516,38,170,2020-11-10T10:52:58.63239,1993-05-19T18:30:00,"2021-03-19 22:00:09.735552","2021-03-19 22:00:09","2021-03-20 22:09:00","2021-03-21 06:00:00"
10556,2021-03-19T16:30:09.917052,2021-03-19T16:30:09,2021-03-20T16:39:13,2021-03-21T00:30:00,2021-03-21T11:00:09.162186,38,587,2021-02-09T16:32:04.203457,,"2021-03-19 22:00:09.917052","2021-03-19 22:00:09","2021-03-20 22:09:13","2021-03-21 06:00:00"
10557,2021-03-19T16:30:10.056785,2021-03-20T16:38:34,2021-03-20T16:39:42,2021-03-21T00:30:00,2021-03-21T11:00:09.205949,38,602,2021-02-15T16:16:16.840454,,"2021-03-19 22:00:10.056785","2021-03-20 22:08:34","2021-03-20 22:09:42","2021-03-21 06:00:00"
